market_ids,firm_ids,shares,prices,cost,xi,char1
3,4,4.07354166083593e-05,4.53645167793143,3.2922645551000245,-0.16211202318347406,4.744040277374513
3,5,2.0643558926658163e-05,7.2874425422347295,3.326248814510999,0.3999715680914803,4.990127340377573
3,6,4.092772226816323e-05,4.6392452011923355,3.3513753774438073,-0.1580945421779324,4.682267918009655
3,7,3.614181808728139e-05,6.6381262978372915,3.344475912536274,0.25440698557385516,4.420019044542951
3,8,5.275934013618454e-05,5.419622826577844,3.3656313270068137,0.024681341883079216,4.217225258996269
3,9,3.5400429041246866e-05,5.06084788931995,3.309303086739989,-0.02894395308895216,4.728908300030951
3,10,3.3165902619792845e-05,5.267203506133195,3.3219659462111744,0.012679985424669705,4.737150821502733
4,1,3.3290198420857505e-05,5.235831412985456,3.3275090667791063,0.006209590409342096,4.616822673065799
4,2,5.644928469960246e-05,4.04362027348229,3.272544543105117,-0.3478198545703901,4.497338999225601
4,3,2.4787636175162393e-05,5.302615724627804,3.295099869634149,0.01729881130756737,4.888996359841546
4,4,3.3338597288982994e-05,4.817644097316872,3.3473351113227556,-0.09820919382313968,4.744040277374513
4,5,5.2282272485504035e-05,3.329728357096124,3.3451262896315335,-0.5348709897095378,4.990127340377573
4,6,2.693144152518802e-05,5.830903482424165,3.305013409805825,0.12887187248652207,4.682267918009655
4,7,3.9476322714876136e-05,5.218649200587323,3.3598496390138486,-0.02901071219477949,4.420019044542951
4,8,4.1509232189456225e-05,6.006800897172777,3.2644582802556577,0.16233821037573215,4.217225258996269
4,9,3.095848263121226e-05,5.057975193215149,3.275386932744911,-0.04896246384555688,4.728908300030951
4,10,4.226743605594688e-05,4.397534929929809,3.2794497686413084,-0.1392701483820774,4.737150821502733
5,1,2.444372929167236e-05,5.689593620697743,3.3020900232745314,0.08981976684889392,4.616822673065799
5,2,4.5147737832078244e-05,4.504180142601786,3.2980067889217115,-0.16461757219900142,4.497338999225601
5,3,2.792115415211434e-05,4.748142948056377,3.320359783670135,-0.0804991193939012,4.888996359841546
5,4,1.562922923632243e-05,6.80622319490571,3.299828880207004,0.2771567532909014,4.744040277374513
5,5,1.4014361848531976e-05,6.105399834807137,3.363551738642991,0.1169041486214411,4.990127340377573
5,6,3.3985991976938906e-05,4.8081938632173085,3.263071872126431,-0.04962996313273761,4.682267918009655
5,7,3.416822652560709e-05,5.399431661243928,3.2876298637619885,0.0656955675628552,4.420019044542951
5,8,2.744084496825692e-05,6.589417230758598,3.3320078409618477,0.22861468508831495,4.217225258996269
5,9,1.899625220045508e-05,6.070423877816828,3.266974133149147,0.14316745994876814,4.728908300030951
5,10,1.4227552032892327e-05,7.068296939522313,3.3693071800235455,0.2701602730034147,4.737150821502733
6,1,4.413410781901881e-05,4.970959104942539,3.280906722652964,-0.03469121872432089,4.616822673065799
6,2,4.67167462655852e-05,5.191860615804638,3.301914784954868,0.006384733178005284,4.497338999225601
6,3,3.986545151722664e-05,4.413997641096422,3.2890525296227113,-0.1720740952570241,4.888996359841546
6,4,3.017997009697233e-05,6.717162853282723,3.292742079165461,0.2835757879714297,4.744040277374513
6,5,2.6283526914629406e-05,5.2663648335183675,3.3237332852464365,-0.04327231830301517,4.990127340377573
6,6,5.4301973718664876e-05,4.205083046121233,3.3370196754627894,-0.20309787142333258,4.682267918009655
6,7,5.975968649963526e-05,4.566414941021708,3.2916130274724478,-0.1451950624851623,4.420019044542951
6,8,5.009998602936782e-05,6.6215359242793985,3.3618610259985666,0.24554109864814166,4.217225258996269
6,9,5.037937221550541e-05,4.214367918429353,3.3174747881461233,-0.22529709260637684,4.728908300030951
6,10,4.214879522268594e-05,4.666302079800677,3.290707822279907,-0.12034049957354141,4.737150821502733
7,1,3.514413161775475e-05,5.452602007482112,3.290968887506862,0.05337296416179063,4.616822673065799
7,2,5.475821426612293e-05,4.372828183059754,3.320735815328468,-0.20561413649867424,4.497338999225601
7,3,2.136884508574426e-05,7.048430253700688,3.32802304068995,0.32409367974912184,4.888996359841546
7,4,3.291547915842633e-05,5.235185344441129,3.3205667808662866,0.015805143793708506,4.744040277374513
7,5,2.8980717067921558e-05,4.7592000377647246,3.2662570817390675,-0.11391472943592358,4.990127340377573
7,6,4.0391710398795406e-05,4.866927617903629,3.285628313985989,-0.029658591478955554,4.682267918009655
7,7,4.323336915806564e-05,5.246645955608563,3.3405330458374936,-0.03009761209353238,4.420019044542951
7,8,6.617546008372002e-05,4.561520911895098,3.3446499926728963,-0.1775922269529292,4.217225258996269
7,9,2.8276180144500467e-05,5.7167475892199215,3.354387580422678,0.057350189450400074,4.728908300030951
7,10,3.266270896202088e-05,5.355481246287563,3.272905406333174,0.05719458850364734,4.737150821502733
8,1,4.1292731100333434e-05,5.409870062225682,3.25954663600692,0.06148605037293088,4.616822673065799
8,2,5.2634283443682396e-05,4.714715203107768,3.332293921875913,-0.13150382809019148,4.497338999225601
8,3,3.344289291758608e-05,5.05767246425623,3.3091197870084934,-0.02503696741654028,4.888996359841546
8,4,4.1592326348107586e-05,4.6025426426503255,3.297312755492142,-0.180833041848671,4.744040277374513
8,5,2.5372402814868494e-05,5.594825862296058,3.3883601595618478,0.01594200181766275,4.990127340377573
8,6,3.7917499454108005e-05,5.561044359488632,3.3018828153638258,0.09784675296671591,4.682267918009655
8,7,9.104136146599407e-05,3.5247182387163756,3.3451265762684814,-0.45357538421827165,4.420019044542951
8,8,9.994945759099968e-05,3.8846815890887707,3.2770055934915425,-0.2872784057557615,4.217225258996269
8,9,3.3081818748214555e-05,5.897148784744825,3.339448699577407,0.11846788424219393,4.728908300030951
8,10,3.977913960795706e-05,5.010561554296293,3.2836472434021533,-0.025036487789749196,4.737150821502733
9,1,4.3104446281307556e-05,4.754162795444848,3.343109007861721,-0.10744383016850392,4.616822673065799
9,2,4.881995991747973e-05,4.622536071582259,3.3430009802460448,-0.17399133090553753,4.497338999225601
9,3,2.9421755855514942e-05,5.338043902100176,3.2685064083371023,0.0419718969165357,4.888996359841546
9,4,3.698166797929075e-05,4.760148135980228,3.3502994879014847,-0.13028871683984297,4.744040277374513
9,5,2.473824526823121e-05,6.0420194405792245,3.34607569215622,0.1528830194083313,4.990127340377573
9,6,4.754164786430061e-05,4.298434470293508,3.334365240958817,-0.21189994623094238,4.682267918009655
9,7,4.870339072081422e-05,5.03381956584438,3.3237335684971336,-0.04600716131032525,4.420019044542951
9,8,7.042931648385612e-05,7.54145771391325,3.321056105293895,0.3769412108907127,4.217225258996269
9,9,3.711646216778012e-05,4.821879438664155,3.3009547399065777,-0.10996235599648473,4.728908300030951
9,10,3.474624834008278e-05,5.320645230946261,3.2805316182847446,0.050139595924479655,4.737150821502733
10,1,3.6294500700516545e-05,5.3727902299112325,3.2639577081062248,0.052589653683035545,4.616822673065799
10,2,3.759542517094735e-05,5.607716813541059,3.3323962492274646,0.0809858145150405,4.497338999225601
10,3,3.7718865181088177e-05,4.215774805792195,3.383009622859249,-0.3204969060327658,4.888996359841546
10,4,3.45272015599717e-05,5.098408942312565,3.3076268433747695,-0.012096603003171962,4.744040277374513
10,5,2.6793408510320805e-05,4.882810445315542,3.381499874158825,-0.13950611822980782,4.990127340377573
10,6,3.074682826427525e-05,5.5334836762093325,3.3202171065859334,0.030075620999018324,4.682267918009655
10,7,4.717612030466256e-05,5.114066311892223,3.3175938139846526,-0.015561375651172224,4.420019044542951
10,8,5.0572532595221055e-05,5.454949294505471,3.320248322084372,0.025042537168391023,4.217225258996269
10,9,4.660903945029924e-05,4.3169886872261385,3.313979916845237,-0.19969321433687456,4.728908300030951
10,10,3.603169238478448e-05,4.962218286965984,3.2385590222228062,-0.05119504281852741,4.737150821502733
11,1,4.1749992320830984e-05,6.67441753202614,3.2640001659434934,0.295823396223509,4.616822673065799
11,2,4.847218215924748e-05,5.617712244956015,3.2826052476211687,0.09518927205341154,4.497338999225601
11,3,4.141186657495502e-05,4.702753974017392,3.222852526713647,-0.037161120424486854,4.888996359841546
11,4,3.520780891990103e-05,6.4067125187593525,3.3212232796199967,0.2108084949626804,4.744040277374513
11,5,3.862272874624251e-05,4.418786124420829,3.311863802783267,-0.1571752316422108,4.990127340377573
11,6,3.776912780632576e-05,6.694581482526421,3.305204130858039,0.26380400112681984,4.682267918009655
11,7,5.4851425352425456e-05,5.123835230338887,3.3245165931232914,-0.03445777295437215,4.420019044542951
11,8,9.914219191512643e-05,3.8226474973353786,3.320854533043666,-0.3692059193030409,4.217225258996269
11,9,4.5081654249309064e-05,4.638486707208975,3.3306706488282485,-0.14495147338526504,4.728908300030951
11,10,4.0349417289952636e-05,5.17774010012184,3.2952296374356336,-0.0027611540569403245,4.737150821502733
12,1,4.205750157684499e-05,5.911842652777618,3.2773529919285664,0.11688853917915049,4.616822673065799
12,2,5.772609619884752e-05,4.425982127929961,3.323277166583392,-0.21588979033721462,4.497338999225601
12,3,3.4012610237896455e-05,5.732229619393668,3.3060788477235703,0.14293916545367033,4.888996359841546
12,4,3.912228077952346e-05,5.367907630510094,3.280973458037048,0.044715502940701216,4.744040277374513
12,5,3.503626599132568e-05,4.501596118986758,3.308005302436447,-0.18121735578884762,4.990127340377573
12,6,4.1440180643923556e-05,5.375887430121444,3.2781845214199565,0.042906807414226866,4.682267918009655
12,7,7.440129466576524e-05,4.0217727864034,3.373199529998189,-0.28626768989964646,4.420019044542951
12,8,0.00010825998741534097,3.5554502086149076,3.343218302176499,-0.4540826404322223,4.217225258996269
12,9,4.411739222866014e-05,6.893004877822536,3.2557386823562755,0.33360702559328526,4.728908300030951
12,10,3.7830599616357545e-05,5.950393778141367,3.3156443767676893,0.13754349826862136,4.737150821502733
13,1,4.986320533223225e-05,6.8179259195862105,3.269358668243284,0.29384166057043914,4.616822673065799
13,2,5.158529440852796e-05,4.971252406291732,3.388770393064385,-0.08940686631673214,4.497338999225601
13,3,3.5048491669727095e-05,6.114524123843256,3.2740573858703064,0.1938426679685488,4.888996359841546
13,4,4.019359338043475e-05,5.974787101583245,3.283888636730526,0.16933744754987656,4.744040277374513
13,5,3.023117240142749e-05,5.9152218902420195,3.3122008284926125,0.12216361879472422,4.990127340377573
13,6,4.395773632975687e-05,4.806688408671922,3.2730076440888847,-0.13305777711170316,4.682267918009655
13,7,6.0982097994785734e-05,4.718491217318744,3.3517749715204754,-0.1078137283154957,4.420019044542951
13,8,7.525290873585163e-05,4.689332633736362,3.3194729626607793,-0.11399035925091804,4.217225258996269
13,9,5.4039060656346606e-05,4.042745555246201,3.3499518649349156,-0.29786868740749195,4.728908300030951
13,10,4.144199155915042e-05,5.129165863053923,3.345435673203152,-0.009769037408279986,4.737150821502733
14,1,2.6269813136991627e-05,5.78533755516236,3.2707613815112833,0.1099861194114079,4.616822673065799
14,2,2.5382152876658613e-05,6.430380301065252,3.2807141922455467,0.26096756591930576,4.497338999225601
14,3,1.7568113238112177e-05,6.03717963979053,3.3634345044818876,0.10446219171570977,4.888996359841546
14,4,1.8024154500354807e-05,6.438224058028309,3.3518846048309014,0.16876200925561025,4.744040277374513
14,5,2.0348168631620365e-05,5.3808799669149225,3.279947639473858,0.011137297628410404,4.990127340377573
14,6,1.7523799723824233e-05,7.010810468330034,3.3148996388613616,0.31275852172364726,4.682267918009655
14,7,4.595790572502207e-05,4.750343102374826,3.2704387440374516,-0.127608147002181,4.420019044542951
14,8,5.198547443871418e-05,4.852565368213167,3.3237007348550827,-0.14094784404850919,4.217225258996269
14,9,4.145364485047995e-05,4.333784828491054,3.3450129216622826,-0.2093254759635335,4.728908300030951
14,10,1.3778945077060426e-05,7.820425980196928,3.334413375044695,0.40995575428881526,4.737150821502733
15,1,3.8257028721963735e-05,5.5770963295667535,3.273466682134543,0.07798859942067232,4.616822673065799
15,2,5.132231642688515e-05,4.949989707148378,3.2989109563205763,-0.0455918811675349,4.497338999225601
15,3,2.3055183622610788e-05,6.755045208982938,3.346102591512072,0.2530598752182031,4.888996359841546
15,4,2.6766045568270214e-05,7.058216278380055,3.3056026143780226,0.3370062025861724,4.744040277374513
15,5,2.8200577606503874e-05,5.0767878904696895,3.389722066267301,-0.0861508289823741,4.990127340377573
15,6,2.6849669607180156e-05,8.148583900950976,3.3087385802628275,0.498881123596014,4.682267918009655
15,7,4.284928671448781e-05,5.891432210147959,3.2997070977749345,0.12125564073651043,4.420019044542951
15,8,4.1065071954326334e-05,7.701208115751819,3.3455524485501815,0.37949913698001025,4.217225258996269
15,9,4.357645357764177e-05,4.774127164011045,3.326528181290722,-0.07304679639629288,4.728908300030951
15,10,3.882752686221349e-05,4.978112658688147,3.3085678124503946,-0.07002400159281806,4.737150821502733
16,1,2.1886076645468692e-05,6.332885958701999,3.3973188241874865,0.1793787111724009,4.616822673065799
16,2,5.918209271039574e-05,4.102089253312678,3.3146363009233117,-0.2592284540723973,4.497338999225601
16,3,3.0596364301826786e-05,4.613314414823207,3.335634758643722,-0.15322044415436534,4.888996359841546
16,4,6.264827719657997e-05,3.5125789917179002,3.3290929263152624,-0.4472505576403258,4.744040277374513
16,5,2.1408764777181192e-05,5.277811922264323,3.309515120981117,0.009265511462169388,4.990127340377573
16,6,3.2695661856798816e-05,5.048739588116855,3.2822284067034766,-0.011070213451226753,4.682267918009655
16,7,3.2404922091764574e-05,5.7053191882778584,3.3771637833310395,0.08498257219058891,4.420019044542951
16,8,3.699574936480003e-05,5.92894216116047,3.2962270371304054,0.12456430295079257,4.217225258996269
16,9,2.6511111201051298e-05,5.273068753195861,3.356627892134839,-0.040917955693685976,4.728908300030951
16,10,4.2243880969688064e-05,4.334459946933849,3.3125054032062047,-0.18070414516128133,4.737150821502733
17,1,4.753210049798739e-05,4.520645255080379,3.3198214898556726,-0.1415576016406377,4.616822673065799
17,2,4.366936188091309e-05,5.039465111657961,3.302131007527016,-0.05764853896151381,4.497338999225601
17,3,2.553473476898167e-05,5.685674149013717,3.345213846987919,0.07505503416570543,4.888996359841546
17,4,3.6044367310704173e-05,5.062164226268555,3.2671093758268297,0.008419063729543435,4.744040277374513
17,5,2.2417393049171642e-05,5.517007914895245,3.3852664650617244,-0.017991368054682922,4.990127340377573
17,6,2.9320393347766187e-05,6.650493179503588,3.2724064735315608,0.2628856589177889,4.682267918009655
17,7,4.485190158124259e-05,5.1783002710393315,3.3244441412001713,-0.04110438121307308,4.420019044542951
17,8,6.511845551856422e-05,4.5769193286047045,3.351786906815406,-0.19222370391138877,4.217225258996269
17,9,4.158007712620227e-05,4.500871653898856,3.253879942734724,-0.17541594094211507,4.728908300030951
17,10,3.4034218909415836e-05,5.033938295134574,3.3174771322409073,-0.06987610780220091,4.737150821502733
18,1,2.7059081181137086e-05,6.151045584392185,3.3301271772780843,0.13191269301833128,4.616822673065799
18,2,3.4013108724648365e-05,5.895101441351259,3.264644910253318,0.13580406090208455,4.497338999225601
18,3,2.9587142213104245e-05,4.948599349714985,3.3275087739879408,-0.08187479782985517,4.888996359841546
18,4,3.44846126209071e-05,4.953847540877658,3.2974544190984805,-0.07066354561834862,4.744040277374513
18,5,2.1323857979559885e-05,5.722665296380043,3.315929538699251,0.08586385732173336,4.990127340377573
18,6,2.0983828134991723e-05,7.103313732804364,3.3868582999000743,0.26975757365802,4.682267918009655
18,7,4.481283606005471e-05,5.093783200359293,3.337526547644711,-0.05457827123425876,4.420019044542951
18,8,5.3255286323410386e-05,5.3239433031007595,3.319574280603236,0.03678726805521314,4.217225258996269
18,9,2.552342963570008e-05,5.969653309515545,3.3063399974064662,0.11177315758979332,4.728908300030951
18,10,5.616026284508129e-05,3.923301275044901,3.275318023000499,-0.2742646494294238,4.737150821502733
19,1,3.9374977705522255e-05,4.889733158490925,3.30308110509606,-0.06612877429539017,4.616822673065799
19,2,3.3014181332877905e-05,5.787435002258217,3.3129512180317033,0.09044665447001049,4.497338999225601
19,3,3.116342547136737e-05,4.7581495466321755,3.3341700979362896,-0.10610366287174489,4.888996359841546
19,4,3.453862749043342e-05,4.913290380278046,3.2839913929740234,-0.056291643800768815,4.744040277374513
19,5,2.4893759926268045e-05,4.928617103769815,3.3614387403299144,-0.12882557477386544,4.990127340377573
19,6,4.4087391225109864e-05,4.355427955754793,3.3124799988653577,-0.22600524514905668,4.682267918009655
19,7,6.051181214478889e-05,4.267888154517802,3.296811594734708,-0.23235330678845334,4.420019044542951
19,8,4.971934431008442e-05,5.384717360099439,3.3005405193071584,0.033866618563726,4.217225258996269
19,9,3.283349019782167e-05,5.1098164728108975,3.3446764140303293,-0.011939627922559677,4.728908300030951
19,10,2.193137409329734e-05,6.598202861014662,3.3346198088530774,0.2211672893194852,4.737150821502733
20,1,4.2603025457392195e-05,4.660013702095287,3.379608707748375,-0.13237825517457086,4.616822673065799
20,2,4.0733431380796635e-05,5.024154478187374,3.3371953671106676,-0.07170088746837455,4.497338999225601
20,3,2.5513222253290226e-05,5.257501218950382,3.359208127398172,-0.014234070024745705,4.888996359841546
20,4,2.975777621031692e-05,5.302479928178855,3.389821015878324,0.01957276018315389,4.744040277374513
20,5,1.4668819483291556e-05,7.095024481298527,3.3050142330270615,0.3541336521669234,4.990127340377573
20,6,2.6425947705290887e-05,5.898157435663844,3.3417403336782945,0.14322218286993313,4.682267918009655
20,7,4.352201070043999e-05,5.0794587084754,3.3143190390609645,-0.05040693854247115,4.420019044542951
20,8,2.9617791473471023e-05,7.237595151445636,3.354063659629762,0.3336358882508668,4.217225258996269
20,9,3.7588688763876675e-05,4.627408792384821,3.3002564235230163,-0.1666963290830824,4.728908300030951
20,10,2.0689762997944927e-05,6.536084562714519,3.3728620847747046,0.23303635624931118,4.737150821502733
21,1,3.647480139690621e-05,5.395876273037017,3.3402452598513337,0.03364827714586797,4.616822673065799
21,2,4.3653383102811014e-05,5.111834279380427,3.2901386140675895,-0.019403952084286843,4.497338999225601
21,3,3.3772411774015514e-05,4.470603379434216,3.3398310861260687,-0.22167432809177223,4.888996359841546
21,4,3.1149669449663526e-05,6.5074490794043856,3.3056375382771783,0.23262514687473732,4.744040277374513
21,5,4.8252897292074957e-05,3.545567892850495,3.3234977175213327,-0.4408453840155094,4.990127340377573
21,6,3.523900675588183e-05,5.167428078754912,3.363840974546811,-0.024672575440710866,4.682267918009655
21,7,4.250116963032744e-05,5.195417353171521,3.3665080429514087,-0.08782094384724547,4.420019044542951
21,8,5.4072731750573255e-05,5.707152698607475,3.262996968398638,0.12599752336582795,4.217225258996269
21,9,4.31874133763029e-05,4.409292969437614,3.329705208848128,-0.17391014130448648,4.728908300030951
21,10,3.773119554306515e-05,4.713786853203437,3.308877955502876,-0.12161621638778496,4.737150821502733
22,1,3.2285481070945144e-05,6.484005857244,3.337672445076135,0.23986656215076776,4.616822673065799
22,2,3.554082338070181e-05,8.371007878872833,3.3077128582185593,0.5450041614699531,4.497338999225601
22,3,2.5570355802701095e-05,5.881911402653286,3.3359947907655956,0.09015259711115987,4.888996359841546
22,4,4.450610201198573e-05,4.479018438402222,3.2729848717661416,-0.16789554488224834,4.744040277374513
22,5,2.6245082566164152e-05,5.319856288605497,3.33368088786396,-0.008039095055151822,4.990127340377573
22,6,3.0476694964217255e-05,6.239369139435152,3.2927306195084967,0.1770179783737328,4.682267918009655
22,7,3.697728995800506e-05,7.065617563906277,3.3342060091893404,0.3172130283287895,4.420019044542951
22,8,4.6718974678374925e-05,7.364901704297189,3.314824981611036,0.405155846787608,4.217225258996269
22,9,2.6642382930095514e-05,7.103768757765447,3.361579056501776,0.30606020617190466,4.728908300030951
22,10,2.6038086177577336e-05,7.519962329730439,3.3758102281314164,0.3665466860258513,4.737150821502733
23,1,2.4417420313583153e-05,6.079984445463132,3.2982123937954446,0.19378091154666655,4.616822673065799
23,2,2.951644542252462e-05,5.608492809474135,3.437183106299284,0.0341541863935926,4.497338999225601
23,3,1.6756386572840365e-05,6.195782056118627,3.3331386119102966,0.1415988759267783,4.888996359841546
23,4,1.7088395954850365e-05,6.790327638236742,3.330999647974016,0.26032204490707544,4.744040277374513
23,5,1.9895352481309255e-05,5.500177206634401,3.309795911709787,0.07548520481026161,4.990127340377573
23,6,4.312627944097759e-05,4.375791718248677,3.273152029779441,-0.1575802258401874,4.682267918009655
23,7,2.7757679365358317e-05,6.214513101125184,3.299435120277056,0.18564247100846168,4.420019044542951
23,8,2.5670391314784473e-05,7.564787808714681,3.3164669547487255,0.4066646634127009,4.217225258996269
23,9,2.0615117307867154e-05,6.035774599501775,3.351907525160216,0.1162525819977383,4.728908300030951
23,10,1.7743395058983017e-05,6.846362067577177,3.2876281362933306,0.3121446847563556,4.737150821502733
24,1,3.870068880766168e-05,5.200030420232874,3.2839745048098297,0.014742315403121554,4.616822673065799
24,2,4.1510042996007356e-05,5.265252683079849,3.31211352399618,-0.004471342228988291,4.497338999225601
24,3,2.5426385664128437e-05,5.873342732767534,3.3004171237090265,0.13711641874522548,4.888996359841546
24,4,3.720297147434113e-05,4.90729729156153,3.287646242917694,-0.04401461919954868,4.744040277374513
24,5,4.591837344027665e-05,3.670492870707058,3.323047552376519,-0.41377809907118257,4.990127340377573
24,6,3.0144398328274087e-05,5.953093602621499,3.3001647989515996,0.12672262254574226,4.682267918009655
24,7,8.967402113429071e-05,3.4853181673266227,3.3576977797472325,-0.46818510328036445,4.420019044542951
24,8,6.043155556032598e-05,4.910568420832641,3.3510392881345217,-0.08396921590929005,4.217225258996269
24,9,3.0543473825149136e-05,6.00690219228184,3.245626604756482,0.20346383372523513,4.728908300030951
24,10,3.871031771724683e-05,4.784966062847805,3.3085773508308733,-0.07782150810928626,4.737150821502733
25,1,4.4268338334668614e-05,4.628598142273203,3.3146755514202897,-0.1474524323154661,4.616822673065799
25,2,4.1002234899269264e-05,5.462569931238944,3.360755520209232,-0.0013196406975232997,4.497338999225601
25,3,3.078724500378133e-05,5.299426469484379,3.2993697353794893,0.0553005904087108,4.888996359841546
25,4,4.277385316809495e-05,4.517155548671973,3.311001136851894,-0.11705354730766489,4.744040277374513
25,5,6.0611672101429015e-05,7.800555429176196,3.3584332627688926,0.4562544214804989,4.990127340377573
25,6,4.2440989600919595e-05,6.793452069383958,3.3588534806281642,0.23070397741111878,4.682267918009655
25,7,5.644864170186278e-05,6.7705081467873365,3.3435123126008497,0.25945010732386936,4.420019044542951
25,8,6.027142790293943e-05,5.031163458309159,3.277762260435276,-0.04458130481321193,4.217225258996269
25,9,3.32488731438353e-05,5.672690102090305,3.3710459855635753,0.06884269260771678,4.728908300030951
25,10,5.567505569552526e-05,3.7324049102157675,3.3141473033462536,-0.3996564175264492,4.737150821502733
26,1,4.0827063862447584e-05,5.839369599609744,3.3076518485511426,0.11030803628121388,4.616822673065799
26,2,5.8262741778896166e-05,4.522423178591175,3.335436289020123,-0.16694004691570805,4.497338999225601
26,3,4.0976794056051844e-05,4.459238993969908,3.3687919712893324,-0.1621251624458222,4.888996359841546
26,4,3.643865441269736e-05,5.475818496764185,3.32814492397647,0.020765472421064232,4.744040277374513
26,5,3.2476517654191693e-05,4.928563242393973,3.318866580727703,-0.05770806603296476,4.990127340377573
26,6,4.7160318938903e-05,4.536286220139634,3.3478398946735974,-0.18589953682625296,4.682267918009655
26,7,4.744931844279303e-05,5.9495271337425235,3.3973431330433157,0.08975775751468285,4.420019044542951
26,8,7.198797248171184e-05,4.763989770448433,3.289067123789179,-0.11121363189302183,4.217225258996269
26,9,3.660635442673955e-05,6.753041129068366,3.323831639649203,0.26199046475064836,4.728908300030951
26,10,3.846881767882415e-05,4.937727149811335,3.405508679376923,-0.13727917310369592,4.737150821502733
27,1,5.04356326688588e-05,4.360366463455412,3.3335439394140165,-0.22664945421416305,4.616822673065799
27,2,4.967788791489064e-05,4.903410894816384,3.258124281865575,-0.032866346456674314,4.497338999225601
27,3,2.120969555903403e-05,6.552318844807353,3.3628018833018425,0.2120982366821824,4.888996359841546
27,4,3.8906282578946946e-05,4.770412254091757,3.3053557827612368,-0.10592990051007811,4.744040277374513
27,5,3.14736587147432e-05,4.749199463291907,3.27820763276528,-0.08416332194858328,4.990127340377573
27,6,7.675377152847701e-05,3.341566450142882,3.3412834902214694,-0.5186098775646373,4.682267918009655
27,7,4.17982656686281e-05,5.588016529278154,3.3102232799398146,0.05753621557349159,4.420019044542951
27,8,4.777703121402233e-05,6.008489280477249,3.3067872568992165,0.1620383284508555,4.217225258996269
27,9,3.184169915756423e-05,5.425572405915881,3.30234755456225,0.020387529450742306,4.728908300030951
27,10,3.219486528542603e-05,5.227498005579562,3.3475583990979523,-0.056101926370277846,4.737150821502733
28,1,3.7908387719336736e-05,4.808120806055617,3.320953428741793,-0.11555454341728987,4.616822673065799
28,2,3.634322471119425e-05,5.205747007598443,3.3708851352386047,-0.048642222997354406,4.497338999225601
28,3,4.199445713094647e-05,3.995104781280435,3.33241115152243,-0.2985040347242227,4.888996359841546
28,4,2.819754602014205e-05,5.403848613153393,3.304197660177716,0.048409167073578875,4.744040277374513
28,5,3.5606508136134756e-05,4.100735585463714,3.3549045751141278,-0.2826081455466873,4.990127340377573
28,6,3.6857654771567135e-05,4.630820622245599,3.3568020833845607,-0.18906692241971895,4.682267918009655
28,7,2.967052696083055e-05,6.6535978377566325,3.250051675148463,0.30443057199430373,4.420019044542951
28,8,3.0368308736945444e-05,7.567501384715067,3.3454193211400014,0.4001344048169476,4.217225258996269
28,9,3.9049788042254795e-05,4.558879487630878,3.3106620725271205,-0.13127579703423836,4.728908300030951
28,10,3.26856568115756e-05,4.8893139461114545,3.336105518068432,-0.09458263880329063,4.737150821502733
